date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform
2025-07-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,289813,12181,2668.64,9046.51,Google
2025-07-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,219559,10028,1931.84,5405.99,Google
2025-07-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,362129,17838,2172.65,5729.45,Google
2025-07-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,247674,10975,2225.09,6614.86,Google
2025-07-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,311262,15242,1492.7,4662.85,Google
2025-07-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,171730,7781,875.51,2429.07,Google
2025-07-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,206362,10194,1410.48,4574.8,Google
2025-07-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,182681,8302,880.4,2650.68,Google
2025-07-13,Non-Branded Search,NY,Google - Non-Branded Search - C10,203686,9372,794.17,2600.66,Google
2025-07-14,Non-Branded Search,NY,Google - Non-Branded Search - C10,191426,9441,1743.85,5117.97,Google
2025-07-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,227645,10627,967.4,2898.26,Google
2025-07-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,220100,10803,1111.5,3831.91,Google
2025-07-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,120944,5950,561.14,1806.85,Google
2025-07-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,193117,8076,1862.91,5289.0,Google
2025-07-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,169070,8018,1637.42,6073.8,Google
2025-07-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,376336,15754,3710.43,13988.45,Google
2025-07-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,146601,6385,864.9,2738.02,Google
2025-07-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,221913,9375,1998.94,6187.06,Google
2025-07-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,126359,5795,973.1,3420.12,Google
2025-07-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,274172,12608,886.96,2796.61,Google
2025-07-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,83375,3910,760.07,2516.82,Google
2025-07-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,394076,16647,3580.42,10991.05,Google
2025-07-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,136159,5934,491.56,1592.72,Google
2025-07-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,129607,5886,1032.29,3798.57,Google
2025-07-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,323846,14354,2841.04,9196.85,Google
2025-07-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,113495,4736,404.54,1189.66,Google
2025-07-31,Non-Branded Search,NY,Google - Non-Branded Search - C10,143329,6807,818.58,2438.37,Google
2025-08-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,499155,22958,3593.4,12479.4,Google
2025-08-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,142162,6825,894.65,2366.09,Google
2025-08-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,227447,9429,2301.4,6978.61,Google
2025-08-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,281999,13671,2594.86,8952.17,Google
2025-08-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,202047,8794,1090.32,3094.72,Google
2025-08-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,229374,10133,1486.54,5629.45,Google
2025-08-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,242542,11816,784.54,2247.28,Google
2025-08-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,313108,15230,1973.96,6229.03,Google
2025-08-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,211324,8853,1842.34,5760.78,Google
2025-08-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,129042,5420,814.03,2209.09,Google
2025-08-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,179036,7635,1402.37,5043.85,Google
2025-08-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,256760,11334,1957.7,6082.54,Google
2025-08-13,Non-Branded Search,NY,Google - Non-Branded Search - C10,302867,14466,2175.48,7339.08,Google
2025-08-14,Non-Branded Search,NY,Google - Non-Branded Search - C10,122568,5809,1044.35,3681.06,Google
2025-08-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,296849,14389,1644.25,4719.99,Google
2025-08-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,305762,13682,2216.68,6746.96,Google
2025-08-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,133262,6251,821.64,3023.55,Google
2025-08-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,207417,8501,1106.92,3860.14,Google
2025-08-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,141107,6395,1229.4,4619.1,Google
2025-08-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,108921,4501,894.95,3018.14,Google
2025-08-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,151451,6171,1200.17,4333.43,Google
2025-08-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,200819,9835,644.14,2274.33,Google
2025-08-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,195159,9577,1132.27,3295.67,Google
2025-08-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,292343,12822,1248.59,3472.86,Google
2025-08-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,250692,11543,1011.8,3378.23,Google
2025-08-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,195220,8177,1170.05,3387.06,Google
2025-08-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,213781,10526,1100.92,4106.93,Google
2025-08-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,165233,8090,1306.55,4512.55,Google
2025-08-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,190930,8060,583.91,2142.04,Google
2025-08-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,251860,11147,1740.87,5183.1,Google
2025-08-31,Non-Branded Search,NY,Google - Non-Branded Search - C10,237918,10917,1026.09,3571.8,Google
2025-09-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,237529,11705,951.31,2994.98,Google
2025-09-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,319599,14836,2461.31,7752.24,Google
2025-09-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,116061,5594,806.27,2936.55,Google
2025-09-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,247869,10934,1904.95,5543.78,Google
2025-09-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,183126,7741,1010.33,3696.75,Google
2025-09-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,149644,7311,1081.34,3567.54,Google
2025-09-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,177664,8121,1274.75,4157.78,Google
2025-09-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,190363,8382,1561.22,5411.35,Google
2025-09-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,315488,13270,1773.82,5312.06,Google
2025-09-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,212916,8642,1427.96,4891.34,Google
2025-09-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,256393,12244,2014.57,6464.48,Google
2025-09-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,353241,15606,2845.06,9637.26,Google
