date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform
2025-05-20,Retargeting,CA,TikTok - Retargeting - C10,104895,1512,1007.64,3350.11,TikTok
2025-05-21,Retargeting,CA,TikTok - Retargeting - C10,80555,1367,846.76,2692.23,TikTok
2025-05-22,Retargeting,CA,TikTok - Retargeting - C10,87902,1305,874.72,2992.0,TikTok
2025-05-23,Retargeting,CA,TikTok - Retargeting - C10,103306,1696,833.08,2647.68,TikTok
2025-05-24,Retargeting,CA,TikTok - Retargeting - C10,121076,1883,629.41,1869.5,TikTok
2025-05-25,Retargeting,CA,TikTok - Retargeting - C10,132540,2215,1093.91,3493.66,TikTok
2025-05-26,Retargeting,CA,TikTok - Retargeting - C10,128357,2215,1014.02,3346.53,TikTok
2025-05-27,Retargeting,CA,TikTok - Retargeting - C10,153560,2601,785.88,2266.62,TikTok
2025-05-28,Retargeting,CA,TikTok - Retargeting - C10,136109,2222,1150.43,3361.34,TikTok
2025-05-29,Retargeting,CA,TikTok - Retargeting - C10,216324,3789,2384.34,6510.27,TikTok
2025-05-30,Retargeting,CA,TikTok - Retargeting - C10,127718,2093,1274.15,3569.27,TikTok
2025-05-31,Retargeting,CA,TikTok - Retargeting - C10,109955,1900,850.8,2457.54,TikTok
2025-06-01,Retargeting,CA,TikTok - Retargeting - C10,242642,4039,1428.71,4504.09,TikTok
2025-06-02,Retargeting,CA,TikTok - Retargeting - C10,189566,3026,1835.89,5283.0,TikTok
2025-06-03,Retargeting,CA,TikTok - Retargeting - C10,216695,3734,2418.52,7967.62,TikTok
2025-06-04,Retargeting,CA,TikTok - Retargeting - C10,147225,2479,776.09,2196.22,TikTok
2025-06-05,Retargeting,CA,TikTok - Retargeting - C10,138645,2126,1448.03,4464.16,TikTok
2025-06-06,Retargeting,CA,TikTok - Retargeting - C10,93402,1543,1121.1,3144.42,TikTok
2025-06-07,Retargeting,CA,TikTok - Retargeting - C10,87643,1283,845.71,2492.73,TikTok
2025-06-08,Retargeting,CA,TikTok - Retargeting - C10,274647,4325,1954.94,6117.7,TikTok
2025-06-09,Retargeting,CA,TikTok - Retargeting - C10,185755,2879,1896.47,5352.71,TikTok
2025-06-10,Retargeting,CA,TikTok - Retargeting - C10,80386,1334,875.27,2426.18,TikTok
2025-06-11,Retargeting,CA,TikTok - Retargeting - C10,180620,2756,2136.1,5559.56,TikTok
2025-06-12,Retargeting,CA,TikTok - Retargeting - C10,301137,5088,2416.82,6594.63,TikTok
2025-06-13,Retargeting,CA,TikTok - Retargeting - C10,74724,1300,693.61,1933.53,TikTok
2025-06-14,Retargeting,CA,TikTok - Retargeting - C10,173107,2597,871.89,2937.47,TikTok
2025-06-15,Retargeting,CA,TikTok - Retargeting - C10,126453,1974,1100.21,2862.69,TikTok
2025-06-16,Retargeting,CA,TikTok - Retargeting - C10,90952,1571,409.81,1381.8,TikTok
2025-06-17,Retargeting,CA,TikTok - Retargeting - C10,64612,975,254.96,683.68,TikTok
2025-06-18,Retargeting,CA,TikTok - Retargeting - C10,163496,2377,714.53,2132.5,TikTok
2025-06-19,Retargeting,CA,TikTok - Retargeting - C10,92215,1409,626.9,1860.12,TikTok
2025-06-20,Retargeting,CA,TikTok - Retargeting - C10,114912,1735,1391.55,4167.51,TikTok
2025-06-21,Retargeting,CA,TikTok - Retargeting - C10,90292,1535,444.46,1432.92,TikTok
2025-06-22,Retargeting,CA,TikTok - Retargeting - C10,150093,2219,553.22,1526.03,TikTok
2025-06-23,Retargeting,CA,TikTok - Retargeting - C10,143864,2405,1344.68,3786.34,TikTok
2025-06-24,Retargeting,CA,TikTok - Retargeting - C10,223028,3923,1829.47,5787.12,TikTok
2025-06-25,Retargeting,CA,TikTok - Retargeting - C10,139303,2068,1520.7,3846.74,TikTok
2025-06-26,Retargeting,CA,TikTok - Retargeting - C10,90514,1519,838.23,2252.78,TikTok
2025-06-27,Retargeting,CA,TikTok - Retargeting - C10,76215,1289,829.35,2395.28,TikTok
2025-06-28,Retargeting,CA,TikTok - Retargeting - C10,143306,2437,836.39,2177.49,TikTok
2025-06-29,Retargeting,CA,TikTok - Retargeting - C10,193005,2841,1047.03,3134.19,TikTok
2025-06-30,Retargeting,CA,TikTok - Retargeting - C10,222605,3396,1965.43,5597.45,TikTok
2025-07-01,Retargeting,CA,TikTok - Retargeting - C10,122351,1862,968.15,2971.47,TikTok
2025-07-02,Retargeting,CA,TikTok - Retargeting - C10,160252,2367,833.03,2269.19,TikTok
2025-07-03,Retargeting,CA,TikTok - Retargeting - C10,156921,2466,1383.24,3688.22,TikTok
2025-07-04,Retargeting,CA,TikTok - Retargeting - C10,188236,2806,935.28,2894.19,TikTok
2025-07-05,Retargeting,CA,TikTok - Retargeting - C10,178518,3093,1906.3,5141.91,TikTok
2025-07-06,Retargeting,CA,TikTok - Retargeting - C10,132292,1960,746.47,2002.32,TikTok
2025-07-07,Retargeting,CA,TikTok - Retargeting - C10,116052,1879,1125.71,3155.84,TikTok
2025-07-08,Retargeting,CA,TikTok - Retargeting - C10,210152,3535,1939.11,6485.75,TikTok
2025-07-09,Retargeting,CA,TikTok - Retargeting - C10,91211,1492,617.26,1937.3,TikTok
2025-07-10,Retargeting,CA,TikTok - Retargeting - C10,53570,772,548.86,1589.3,TikTok
2025-07-11,Retargeting,CA,TikTok - Retargeting - C10,86545,1299,389.76,985.97,TikTok
2025-07-12,Retargeting,CA,TikTok - Retargeting - C10,158912,2672,1101.09,2980.31,TikTok
2025-07-13,Retargeting,CA,TikTok - Retargeting - C10,202971,3556,2236.23,6541.23,TikTok
2025-07-14,Retargeting,CA,TikTok - Retargeting - C10,113110,1687,662.31,1717.99,TikTok
2025-07-15,Retargeting,CA,TikTok - Retargeting - C10,66795,1072,657.44,1715.2,TikTok
2025-07-16,Retargeting,CA,TikTok - Retargeting - C10,202230,3397,1353.99,4300.21,TikTok
2025-07-17,Retargeting,CA,TikTok - Retargeting - C10,116349,1792,1443.93,4617.95,TikTok
2025-07-18,Retargeting,CA,TikTok - Retargeting - C10,238376,4075,2360.44,7276.02,TikTok
2025-07-19,Retargeting,CA,TikTok - Retargeting - C10,138363,2126,789.16,2283.58,TikTok
2025-07-20,Retargeting,CA,TikTok - Retargeting - C10,110234,1622,1135.96,3889.29,TikTok
2025-07-21,Retargeting,CA,TikTok - Retargeting - C10,162492,2706,703.37,1915.28,TikTok
2025-07-22,Retargeting,CA,TikTok - Retargeting - C10,93123,1398,869.92,2677.37,TikTok
2025-07-23,Retargeting,CA,TikTok - Retargeting - C10,203255,3453,2419.24,6937.71,TikTok
2025-07-24,Retargeting,CA,TikTok - Retargeting - C10,123635,2054,953.66,2657.6,TikTok
2025-07-25,Retargeting,CA,TikTok - Retargeting - C10,92566,1522,594.38,1810.09,TikTok
2025-07-26,Retargeting,CA,TikTok - Retargeting - C10,118059,1797,819.27,2884.18,TikTok
2025-07-27,Retargeting,CA,TikTok - Retargeting - C10,116527,1942,1054.64,2678.08,TikTok
2025-07-28,Retargeting,CA,TikTok - Retargeting - C10,122553,2054,1033.61,2966.53,TikTok
2025-07-29,Retargeting,CA,TikTok - Retargeting - C10,148022,2493,1810.75,5325.99,TikTok
2025-07-30,Retargeting,CA,TikTok - Retargeting - C10,189075,2952,2066.63,7291.82,TikTok
2025-07-31,Retargeting,CA,TikTok - Retargeting - C10,145782,2165,1557.28,5159.08,TikTok
2025-08-01,Retargeting,CA,TikTok - Retargeting - C10,101000,1594,696.27,2291.24,TikTok
2025-08-02,Retargeting,CA,TikTok - Retargeting - C10,152912,2577,1784.48,4656.42,TikTok
2025-08-03,Retargeting,CA,TikTok - Retargeting - C10,75663,1175,581.15,1856.25,TikTok
2025-08-04,Retargeting,CA,TikTok - Retargeting - C10,106619,1837,964.03,3261.01,TikTok
2025-08-05,Retargeting,CA,TikTok - Retargeting - C10,120843,2079,1336.57,4428.54,TikTok
2025-08-06,Retargeting,CA,TikTok - Retargeting - C10,185839,3124,1798.6,4669.65,TikTok
2025-08-07,Retargeting,CA,TikTok - Retargeting - C10,171335,2926,1232.75,4066.69,TikTok
2025-08-08,Retargeting,CA,TikTok - Retargeting - C10,96433,1479,734.08,1820.91,TikTok
2025-08-09,Retargeting,CA,TikTok - Retargeting - C10,236996,3674,1731.79,5436.56,TikTok
2025-08-10,Retargeting,CA,TikTok - Retargeting - C10,79447,1278,592.97,1652.9,TikTok
2025-08-11,Retargeting,CA,TikTok - Retargeting - C10,99502,1634,851.03,2469.59,TikTok
2025-08-12,Retargeting,CA,TikTok - Retargeting - C10,118906,1753,1224.06,4100.03,TikTok
2025-08-13,Retargeting,CA,TikTok - Retargeting - C10,180124,2986,1255.47,3368.12,TikTok
2025-08-14,Retargeting,CA,TikTok - Retargeting - C10,108585,1591,450.25,1242.27,TikTok
2025-08-15,Retargeting,CA,TikTok - Retargeting - C10,339174,5710,1893.96,4633.63,TikTok
2025-08-16,Retargeting,CA,TikTok - Retargeting - C10,208467,3047,1644.98,5458.48,TikTok
2025-08-17,Retargeting,CA,TikTok - Retargeting - C10,149212,2470,624.95,2093.31,TikTok
2025-08-18,Retargeting,CA,TikTok - Retargeting - C10,92209,1475,463.56,1612.59,TikTok
2025-08-19,Retargeting,CA,TikTok - Retargeting - C10,141228,2187,1395.92,3862.05,TikTok
2025-08-20,Retargeting,CA,TikTok - Retargeting - C10,94519,1459,794.11,2306.85,TikTok
2025-08-21,Retargeting,CA,TikTok - Retargeting - C10,91740,1579,712.51,2232.56,TikTok
2025-08-22,Retargeting,CA,TikTok - Retargeting - C10,247915,3928,2080.1,6010.66,TikTok
2025-08-23,Retargeting,CA,TikTok - Retargeting - C10,141720,2119,1218.92,3803.76,TikTok
2025-08-24,Retargeting,CA,TikTok - Retargeting - C10,179043,2796,1575.01,5077.15,TikTok
2025-08-25,Retargeting,CA,TikTok - Retargeting - C10,159525,2368,1876.77,6010.42,TikTok
2025-08-26,Retargeting,CA,TikTok - Retargeting - C10,142750,2282,1152.39,3409.89,TikTok
2025-08-27,Retargeting,CA,TikTok - Retargeting - C10,65847,1077,431.66,1302.18,TikTok
2025-08-28,Retargeting,CA,TikTok - Retargeting - C10,158516,2706,1404.36,4707.39,TikTok
2025-08-29,Retargeting,CA,TikTok - Retargeting - C10,135526,2132,996.89,2446.72,TikTok
2025-08-30,Retargeting,CA,TikTok - Retargeting - C10,195659,3429,1052.48,3425.77,TikTok
2025-08-31,Retargeting,CA,TikTok - Retargeting - C10,223263,3638,1190.7,3778.54,TikTok
2025-09-01,Retargeting,CA,TikTok - Retargeting - C10,167470,2665,2000.53,6373.74,TikTok
2025-09-02,Retargeting,CA,TikTok - Retargeting - C10,109683,1788,611.2,1966.91,TikTok
2025-09-03,Retargeting,CA,TikTok - Retargeting - C10,162018,2699,1203.04,3992.37,TikTok
2025-09-04,Retargeting,CA,TikTok - Retargeting - C10,86945,1272,833.83,2819.67,TikTok
2025-09-05,Retargeting,CA,TikTok - Retargeting - C10,156652,2717,978.16,2549.96,TikTok
2025-09-06,Retargeting,CA,TikTok - Retargeting - C10,337283,4862,2376.19,7571.72,TikTok
2025-09-07,Retargeting,CA,TikTok - Retargeting - C10,210782,3540,2064.35,6605.05,TikTok
2025-09-08,Retargeting,CA,TikTok - Retargeting - C10,249199,3953,2697.43,7342.59,TikTok
2025-09-09,Retargeting,CA,TikTok - Retargeting - C10,253162,3899,2736.44,9418.21,TikTok
2025-09-10,Retargeting,CA,TikTok - Retargeting - C10,165277,2617,1666.43,5064.86,TikTok
2025-09-11,Retargeting,CA,TikTok - Retargeting - C10,148723,2411,1786.55,5209.05,TikTok
2025-09-12,Retargeting,CA,TikTok - Retargeting - C10,135501,2126,522.84,1439.54,TikTok
